experiment_id,cohort_role,chain,symbol,address,timestamp,price_usd,token_amount,value_usd,holders_count,holdings_delta_tokens,holdings_delta_pct,holdings_delta_notional_usd,selection_market_cap_usd,selection_liquidity_usd,selection_token_age_days,selection_netflow_usd,selection_flow_mcap_ratio,trailing_price_return_1h_pct,trailing_holdings_change_1h_pct,trailing_price_return_4h_pct,trailing_holdings_change_4h_pct,trailing_price_return_12h_pct,trailing_holdings_change_12h_pct,trailing_price_return_24h_pct,trailing_holdings_change_24h_pct
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-12T20:00:00Z,0.0103159700443415,151915809.84396502,1567158.9436122226,153,1404.1308970153332,0.000924290813912289,14.484972271944537,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,-6.725974187528738,0.0009242908139084349,-19.707551058316042,0.35478381745910337,,,,
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-12T21:00:00Z,0.0102520795060218,151355809.84396502,1551711.7962186458,153,-560000.0,-0.36862522773316636,-5741.164523372208,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,-0.6193362140940462,-0.36862522773316586,-13.517521524850517,-0.015149232929134726,,,,
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-12T22:00:00Z,0.00949796162396475,150865809.84396502,1432917.672266343,153,-490000.0,-0.3237404632865751,-4654.001195742728,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,-7.355755304219991,-0.32374046328657036,-13.259651897468272,-0.33884065201884583,-9.319186917810306,0.0005843702584495958,,
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-12T23:00:00Z,0.008720014355176085,150865809.84396502,1315552.0275446402,153,0.0,0.0,0.0,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,-8.19067605859547,0.0,-21.156145223981916,-0.6902543996278654,-17.25969890544816,0.0005843702584495958,,
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-13T00:00:00Z,0.00867324842476031,150865809.84396502,1308496.647579358,153,0.0,0.0,0.0,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,-0.5363056585797388,0.0,-15.924063491074724,-0.6911723019996874,-22.41619728601959,0.0005843702584495958,,
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-13T01:00:00Z,0.00991066462586632,150865809.84396502,1495180.444873259,153,0.0,0.0,0.0,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,14.267044370289739,0.0,-3.330201252876952,-0.32374046328657036,-21.316185334165272,-0.003968712819557574,,
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-13T02:00:00Z,0.01019295021010835,150865809.84396502,1537767.6881472091,153,0.0,0.0,0.0,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,2.848301248185514,0.0,7.317239357864347,0.0,-29.023225145701183,-0.33884065201884583,,
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-13T03:00:00Z,0.01033302659287915,150865824.74587202,1558900.5790557407,153,14.901906996965408,9.87759056367901e-06,0.15398180128425545,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,1.3742476896618783,9.877590567697325e-06,18.49781631088261,9.877590567697325e-06,-19.22925937861837,-0.33883080789757214,,
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-13T04:00:00Z,0.0105568359077598,150900155.15679702,1593028.1764457994,153,34330.410925000906,0.022755591587975098,362.4205147811989,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,2.1659608912153905,0.022755591587975132,21.71720894817497,0.022765471426233752,-17.832816064206913,-0.3161523192644178,,
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-13T05:00:00Z,0.009441658029004929,150900155.15679702,1424747.6615142622,153,0.0,0.0,0.0,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,-10.563561738561834,0.0,-4.732342527637434,0.022765471426233752,-20.35391582912245,-0.3161523192644178,,
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-13T06:00:00Z,0.009423203529279486,150900155.15679702,1421962.8746423514,153,0.0,0.0,0.0,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,-0.19545825181075394,0.0,-7.551755526731663,0.022765471426233752,-13.942381878195963,-0.3161523192644178,,
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-13T07:00:00Z,0.00950827023019442,150888070.47563902,1434684.5485949952,154,-12084.681158006191,-0.00800839544893063,-114.9044140960617,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,0.9027365338190707,-0.008008395448932948,-7.9817501220126434,0.014745373781277493,-14.028962950549317,-0.6756009955813602,,
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-13T08:00:00Z,0.00986311225429558,150888070.47563902,1488225.9769352903,154,0.0,0.0,0.0,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,3.731930367043268,0.0,-6.571321743802983,-0.008008395448932948,-4.389871123116739,-0.6765190333919868,,
2026-08-16-seven-token-pilot,early,base,AI-HEDGE-FUND,0xadf4d5b9d7e54e3e85b667ed613a285bce36b821,2026-08-13T09:00:00Z,0.00970958168063474,150888070.47563902,1465060.044916588,154,0.0,0.0,0.0,7883698.08513757,123110.38460183535,158.0,8786.022479232748,0.0011144544583456652,-1.5566138730092494,0.0,2.837675870135792,-0.008008395448932948,-5.291588160903471,-0.30903297918211114,,
